year,month,day,hour,min,second,minsincemidnight,phi,theta,predictphi,predicttheta
2011,2,15,2,53,20,173,-49.226944,23,-50.283881,77.197025
2011,2,15,2,53,21,173,-49.226944,24,-50.283881,77.197030
2011,2,15,2,53,22,173,-49.226944,21,-50.283881,77.197036
2011,2,15,2,53,27,173,-49.226944,22,-50.283881,77.197061
2011,2,15,2,53,29,173,-49.226944,20,-50.283881,77.197072
2011,2,15,2,53,29,173,-49.226944,24,-50.283881,77.197072
2011,2,15,2,53,31,173,-48.226944,26,-50.283881,77.197082
2011,2,15,2,53,32,173,-47.226944,27,-50.283881,77.197087
2011,2,15,2,53,33,173,-49.226944,20,-50.283881,77.197092
2011,2,15,2,53,35,173,-49.226944,24,-50.283881,77.197102
2011,2,15,2,53,39,173,-48.226944,25,-50.283881,77.197123
2011,2,15,2,53,40,173,-49.226944,27,-50.283881,77.197128
2011,2,15,2,53,42,173,178.773056,-52,-50.283881,77.197138
2011,2,15,2,53,47,173,-49.226944,20,-50.283881,77.197164
2011,2,15,2,53,47,173,-48.226944,24,-50.283881,77.197164
2011,2,15,2,53,48,173,-49.226944,26,-50.283881,77.197169
2011,2,15,2,53,52,173,-50.226944,20,-50.283881,77.197190
2011,2,15,2,53,52,173,-49.226944,24,-50.283881,77.197190
2011,2,15,2,53,56,173,-48.226944,25,-50.283881,77.197210
2011,2,15,2,53,56,173,-49.226944,22,-50.283881,77.197210
2011,2,15,2,53,57,173,-49.226944,20,-50.283881,77.197215
2011,2,15,2,53,59,173,-50.226944,21,-50.283881,77.197225
2011,2,15,2,54,2,174,-49.226944,22,-50.033897,77.197241
2011,2,15,2,54,5,174,-48.226944,25,-50.033897,77.197256
2011,2,15,2,54,9,174,-48.226944,26,-50.033897,77.197277
2011,2,15,2,54,10,174,-48.226944,25,-50.033897,77.197282
2011,2,15,2,54,11,174,-49.226944,21,-50.033897,77.197287
2011,2,15,2,54,11,174,-48.226944,23,-50.033897,77.197287
2011,2,15,2,54,11,174,-48.226944,24,-50.033897,77.197287
2011,2,15,2,54,11,174,-48.226944,22,-50.033897,77.197287
2011,2,15,2,54,11,174,-48.226944,24,-50.033897,77.197287
2011,2,15,2,54,12,174,-48.226944,23,-50.033897,77.197292
2011,2,15,2,54,13,174,-48.226944,26,-50.033897,77.197297
2011,2,15,2,54,13,174,-48.226944,23,-50.033897,77.197297
2011,2,15,2,54,13,174,-48.226944,24,-50.033897,77.197297
2011,2,15,2,54,14,174,-48.226944,24,-50.033897,77.197302
2011,2,15,2,54,18,174,-48.226944,25,-50.033897,77.197323
2011,2,15,2,54,19,174,-49.226944,20,-50.033897,77.197328
2011,2,15,2,54,19,174,-49.226944,21,-50.033897,77.197328
2011,2,15,2,54,19,174,-49.226944,20,-50.033897,77.197328
2011,2,15,2,54,21,174,-48.226944,24,-50.033897,77.197338
2011,2,15,2,54,21,174,-49.226944,21,-50.033897,77.197338
2011,2,15,2,54,22,174,-48.226944,24,-50.033897,77.197343
2011,2,15,2,54,24,174,-49.226944,22,-50.033897,77.197354
2011,2,15,2,54,26,174,-48.226944,24,-50.033897,77.197364
2011,2,15,2,54,26,174,-48.226944,23,-50.033897,77.197364
2011,2,15,2,54,28,174,-49.226944,23,-50.033897,77.197374
2011,2,15,2,54,33,174,-49.226944,22,-50.033897,77.197400
2011,2,15,2,54,34,174,-48.226944,24,-50.033897,77.197405
2011,2,15,2,54,34,174,-48.226944,26,-50.033897,77.197405
2011,2,15,2,54,34,174,-48.226944,23,-50.033897,77.197405
2011,2,15,2,54,36,174,-48.226944,23,-50.033897,77.197415
2011,2,15,2,54,36,174,-49.226944,24,-50.033897,77.197415
2011,2,15,2,54,36,174,-49.226944,26,-50.033897,77.197415
2011,2,15,2,54,36,174,-49.226944,20,-50.033897,77.197415
2011,2,15,2,54,37,174,-49.226944,21,-50.033897,77.197420
2011,2,15,2,54,38,174,-48.226944,24,-50.033897,77.197425
2011,2,15,2,54,41,174,-48.226944,20,-50.033897,77.197441
2011,2,15,2,54,41,174,-49.226944,18,-50.033897,77.197441
2011,2,15,2,54,41,174,-48.226944,23,-50.033897,77.197441
2011,2,15,2,54,41,174,-48.226944,24,-50.033897,77.197441
2011,2,15,2,54,41,174,-49.226944,25,-50.033897,77.197441
2011,2,15,2,54,42,174,-48.226944,24,-50.033897,77.197446
2011,2,15,2,54,46,174,-48.226944,23,-50.033897,77.197466
2011,2,15,2,54,47,174,-48.226944,25,-50.033897,77.197472
2011,2,15,2,54,49,174,-50.226944,20,-50.033897,77.197482
2011,2,15,2,54,50,174,-49.226944,22,-50.033897,77.197487
2011,2,15,2,54,55,174,-49.226944,18,-50.033897,77.197512
2011,2,15,2,54,57,174,-48.226944,23,-50.033897,77.197523
2011,2,15,2,55,1,175,-48.226944,22,-49.783913,77.197543
2011,2,15,2,55,3,175,-48.226944,23,-49.783913,77.197553
2011,2,15,2,55,4,175,-47.226944,28,-49.783913,77.197559
2011,2,15,2,55,5,175,-49.226944,22,-49.783913,77.197564
2011,2,15,2,55,5,175,-48.226944,26,-49.783913,77.197564
2011,2,15,2,55,6,175,-48.226944,23,-49.783913,77.197569
2011,2,15,2,55,8,175,-48.226944,24,-49.783913,77.197579
2011,2,15,2,55,12,175,-48.226944,20,-49.783913,77.197600
2011,2,15,2,55,15,175,-49.226944,22,-49.783913,77.197615
2011,2,15,2,55,16,175,-49.226944,22,-49.783913,77.197620
2011,2,15,2,55,16,175,-51.226944,31,-49.783913,77.197620
2011,2,15,2,55,21,175,-48.226944,22,-49.783913,77.197646
2011,2,15,2,55,24,175,-48.226944,25,-49.783913,77.197661
2011,2,15,2,55,25,175,-48.226944,23,-49.783913,77.197666
2011,2,15,2,55,25,175,-48.226944,22,-49.783913,77.197666
2011,2,15,2,55,28,175,-48.226944,22,-49.783913,77.197681
2011,2,15,2,55,28,175,-48.226944,24,-49.783913,77.197681
2011,2,15,2,55,29,175,-49.226944,21,-49.783913,77.197687
2011,2,15,2,55,29,175,-48.226944,23,-49.783913,77.197687
2011,2,15,2,55,29,175,-48.226944,22,-49.783913,77.197687
2011,2,15,2,55,34,175,-48.226944,22,-49.783913,77.197712
2011,2,15,2,55,40,175,-48.226944,20,-49.783913,77.197743
2011,2,15,2,55,42,175,-48.226944,21,-49.783913,77.197753
2011,2,15,2,55,45,175,-49.226944,23,-49.783913,77.197768
2011,2,15,2,55,47,175,-47.226944,25,-49.783913,77.197779
2011,2,15,2,55,48,175,-48.226944,23,-49.783913,77.197784
2011,2,15,2,55,50,175,-48.226944,24,-49.783913,77.197794
2011,2,15,2,55,50,175,-48.226944,26,-49.783913,77.197794
2011,2,15,2,55,56,175,-48.226944,24,-49.783913,77.197825
2011,2,15,2,55,58,175,-49.226944,22,-49.783913,77.197835
2011,2,15,2,55,58,175,-48.226944,23,-49.783913,77.197835
2011,2,15,2,55,59,175,-48.226944,23,-49.783913,77.197840
2011,2,15,2,55,59,175,-48.226944,24,-49.783913,77.197840
2011,2,15,2,56,2,176,-49.226944,22,-49.533930,77.197855
2011,2,15,2,56,5,176,-49.226944,23,-49.533930,77.197871
2011,2,15,2,56,8,176,-48.226944,25,-49.533930,77.197886
2011,2,15,2,56,13,176,-48.226944,21,-49.533930,77.197912
2011,2,15,2,56,16,176,-48.226944,23,-49.533930,77.197927
2011,2,15,2,56,16,176,-48.226944,22,-49.533930,77.197927
2011,2,15,2,56,18,176,-48.226944,26,-49.533930,77.197937
2011,2,15,2,56,20,176,-48.226944,23,-49.533930,77.197947
2011,2,15,2,56,25,176,-52.226944,30,-49.533930,77.197973
2011,2,15,2,56,26,176,-47.226944,24,-49.533930,77.197978
2011,2,15,2,56,26,176,-48.226944,20,-49.533930,77.197978
2011,2,15,2,56,26,176,-49.226944,24,-49.533930,77.197978
2011,2,15,2,56,27,176,-48.226944,22,-49.533930,77.197983
2011,2,15,2,56,28,176,-49.226944,24,-49.533930,77.197988
2011,2,15,2,56,48,176,-48.226944,23,-49.533930,77.198091
2011,2,15,2,56,48,176,-48.226944,22,-49.533930,77.198091
2011,2,15,2,56,53,176,-48.226944,23,-49.533930,77.198116
2011,2,15,2,56,56,176,-48.226944,24,-49.533930,77.198131
2011,2,15,2,56,58,176,-48.226944,23,-49.533930,77.198142
2011,2,15,2,57,1,177,-48.226944,26,-49.283946,77.198157
2011,2,15,2,57,2,177,-48.226944,24,-49.283946,77.198162
2011,2,15,2,57,7,177,-48.226944,24,-49.283946,77.198188
2011,2,15,2,57,19,177,-48.226944,24,-49.283946,77.198249
2011,2,15,2,57,23,177,-48.226944,20,-49.283946,77.198269
2011,2,15,2,57,30,177,-48.226944,22,-49.283946,77.198305
2011,2,15,2,57,37,177,-47.226944,27,-49.283946,77.198341
2011,2,15,2,57,53,177,-49.226944,25,-49.283946,77.198422
2011,2,15,2,57,57,177,-48.226944,24,-49.283946,77.198443
2011,2,15,2,57,59,177,-48.226944,22,-49.283946,77.198453
2011,2,15,2,58,2,178,-47.226944,23,-49.033963,77.198468
2011,2,15,2,58,6,178,-47.226944,22,-49.033963,77.198489
2011,2,15,2,58,7,178,-47.226944,24,-49.033963,77.198494
2011,2,15,2,58,8,178,-47.226944,20,-49.033963,77.198499
2011,2,15,2,58,9,178,-47.226944,21,-49.033963,77.198504
2011,2,15,2,58,10,178,-47.226944,22,-49.033963,77.198509
2011,2,15,2,58,12,178,-47.226944,24,-49.033963,77.198519
2011,2,15,2,58,13,178,-47.226944,20,-49.033963,77.198524
2011,2,15,2,58,24,178,-48.226944,22,-49.033963,77.198580
2011,2,15,2,58,25,178,-48.226944,20,-49.033963,77.198585
2011,2,15,2,58,26,178,-47.226944,26,-49.033963,77.198590
2011,2,15,2,58,29,178,-48.226944,22,-49.033963,77.198606
2011,2,15,2,58,31,178,-48.226944,23,-49.033963,77.198616
2011,2,15,2,58,33,178,-48.226944,19,-49.033963,77.198626
2011,2,15,2,58,34,178,-47.226944,24,-49.033963,77.198631
2011,2,15,2,58,34,178,-46.226944,25,-49.033963,77.198631
2011,2,15,2,58,34,178,-48.226944,22,-49.033963,77.198631
2011,2,15,2,58,42,178,-47.226944,24,-49.033963,77.198672
2011,2,15,2,58,42,178,-47.226944,20,-49.033963,77.198672
2011,2,15,2,58,43,178,-51.226944,34,-49.033963,77.198677
2011,2,15,2,58,44,178,-47.226944,25,-49.033963,77.198682
2011,2,15,2,58,47,178,-47.226944,22,-49.033963,77.198697
2011,2,15,2,58,47,178,-48.226944,20,-49.033963,77.198697
2011,2,15,2,58,52,178,-47.226944,23,-49.033963,77.198723
2011,2,15,2,58,53,178,-48.226944,22,-49.033963,77.198728
2011,2,15,2,58,57,178,-46.226944,26,-49.033963,77.198748
2011,2,15,2,58,57,178,-47.226944,23,-49.033963,77.198748
2011,2,15,2,59,2,179,-46.226944,28,-48.783979,77.198774
2011,2,15,2,59,17,179,-48.226944,23,-48.783979,77.198850
2011,2,15,2,59,18,179,-46.226944,24,-48.783979,77.198855
2011,2,15,2,59,26,179,-47.226944,20,-48.783979,77.198896
2011,2,15,2,59,28,179,-47.226944,19,-48.783979,77.198906
2011,2,15,2,59,28,179,-47.226944,25,-48.783979,77.198906
2011,2,15,2,59,31,179,-47.226944,21,-48.783979,77.198921
2011,2,15,2,59,33,179,-46.226944,25,-48.783979,77.198932
2011,2,15,2,59,45,179,-47.226944,28,-48.783979,77.198993
2011,2,15,2,59,59,179,-48.226944,8,-48.783979,77.199064
2011,2,15,3,0,0,180,-48.226944,23,-48.533996,77.199069
2011,2,15,3,0,2,180,-47.226944,25,-48.533996,77.199079
2011,2,15,3,0,6,180,-47.226944,22,-48.533996,77.199099
2011,2,15,3,0,17,180,-46.226944,24,-48.533996,77.199155
2011,2,15,2,4,12,124,-62.226944,22,-62.533180,77.181378
2011,2,15,2,6,52,126,-60.226944,24,-62.033205,77.182252
2011,2,15,2,7,52,127,-60.226944,24,-61.783217,77.182579
2011,2,15,2,8,13,128,-60.226944,25,-61.533230,77.182693
2011,2,15,2,8,21,128,-60.226944,25,-61.533230,77.182737
2011,2,15,2,9,56,129,-59.226944,27,-61.283242,77.183254
2011,2,15,2,10,6,130,-60.226944,24,-61.033255,77.183308
2011,2,15,2,11,22,131,-59.226944,23,-60.783268,77.183721
2011,2,15,2,11,27,131,-60.226944,23,-60.783268,77.183748
2011,2,15,2,19,39,139,-57.226944,23,-58.783374,77.186404
2011,2,15,2,20,30,140,-57.226944,22,-58.533388,77.186678
2011,2,15,2,20,52,140,-57.226944,21,-58.533388,77.186796
2011,2,15,2,21,5,141,-56.226944,24,-58.283402,77.186866
2011,2,15,2,21,25,141,-57.226944,21,-58.283402,77.186973
2011,2,15,2,24,9,144,-60.226944,31,-57.533443,77.187851
2011,2,15,2,24,54,144,-56.226944,25,-57.533443,77.188091
2011,2,15,2,25,1,145,-55.226944,27,-57.283457,77.188128
2011,2,15,2,25,5,145,-56.226944,23,-57.283457,77.188150
2011,2,15,2,25,15,145,-55.226944,27,-57.283457,77.188203
2011,2,15,2,25,20,145,-57.226944,17,-57.283457,77.188230
2011,2,15,2,25,29,145,-55.226944,27,-57.283457,77.188278
2011,2,15,2,25,32,145,-58.226944,15,-57.283457,77.188294
2011,2,15,2,25,35,145,-55.226944,26,-57.283457,77.188310
2011,2,15,2,25,37,145,-56.226944,22,-57.283457,77.188320
2011,2,15,2,25,38,145,-56.226944,21,-57.283457,77.188326
2011,2,15,2,25,49,145,-55.226944,25,-57.283457,77.188384
2011,2,15,2,25,50,145,-56.226944,26,-57.283457,77.188390
2011,2,15,2,25,51,145,-56.226944,22,-57.283457,77.188395
2011,2,15,2,25,52,145,-55.226944,27,-57.283457,77.188400
2011,2,15,2,25,57,145,-55.226944,28,-57.283457,77.188427
2011,2,15,2,26,1,146,-56.226944,21,-57.033471,77.188448
2011,2,15,2,26,13,146,-55.226944,27,-57.033471,77.188512
2011,2,15,2,26,18,146,-55.226944,26,-57.033471,77.188539
2011,2,15,2,26,49,146,-56.226944,26,-57.033471,77.188704
2011,2,15,2,26,52,146,-56.226944,23,-57.033471,77.188720
2011,2,15,2,26,53,146,-55.226944,24,-57.033471,77.188725
2011,2,15,2,26,54,146,-54.226944,27,-57.033471,77.188730
2011,2,15,2,26,55,146,-55.226944,28,-57.033471,77.188736
2011,2,15,2,27,1,147,-55.226944,28,-56.783486,77.188768
2011,2,15,2,27,2,147,-55.226944,27,-56.783486,77.188773
2011,2,15,2,27,7,147,-55.226944,26,-56.783486,77.188800
2011,2,15,2,27,14,147,-54.226944,29,-56.783486,77.188837
2011,2,15,2,27,14,147,-57.226944,17,-56.783486,77.188837
2011,2,15,2,27,18,147,-55.226944,25,-56.783486,77.188858
2011,2,15,2,27,31,147,-55.226944,25,-56.783486,77.188927
2011,2,15,2,28,2,148,-54.226944,25,-56.533500,77.189092
2011,2,15,2,28,9,148,-54.226944,31,-56.533500,77.189129
2011,2,15,2,28,12,148,-55.226944,24,-56.533500,77.189145
2011,2,15,2,28,24,148,-54.226944,27,-56.533500,77.189209
2011,2,15,2,28,46,148,-54.226944,27,-56.533500,77.189326
2011,2,15,2,28,48,148,-55.226944,20,-56.533500,77.189337
2011,2,15,2,28,49,148,-54.226944,25,-56.533500,77.189342
2011,2,15,2,29,8,149,-55.226944,23,-56.283514,77.189443
2011,2,15,2,30,19,150,-54.226944,24,-56.033529,77.189819
2011,2,15,2,31,3,151,-53.226944,23,-55.783543,77.190052
2011,2,15,2,31,6,151,-53.226944,27,-55.783543,77.190068
2011,2,15,2,31,25,151,-54.226944,23,-55.783543,77.190169
2011,2,15,2,31,32,151,-55.226944,26,-55.783543,77.190206
2011,2,15,2,31,33,151,-54.226944,25,-55.783543,77.190211
2011,2,15,2,31,38,151,-55.226944,19,-55.783543,77.190238
2011,2,15,2,31,53,151,-55.226944,24,-55.783543,77.190317
2011,2,15,2,31,56,151,-53.226944,27,-55.783543,77.190333
2011,2,15,2,31,57,151,-53.226944,25,-55.783543,77.190338
2011,2,15,2,32,2,152,-54.226944,26,-55.533558,77.190365
2011,2,15,2,32,2,152,-54.226944,21,-55.533558,77.190365
2011,2,15,2,32,7,152,-54.226944,24,-55.533558,77.190391
2011,2,15,2,32,10,152,-55.226944,22,-55.533558,77.190407
2011,2,15,2,32,23,152,-54.226944,24,-55.533558,77.190476
2011,2,15,2,32,25,152,-54.226944,18,-55.533558,77.190486
2011,2,15,2,32,29,152,-54.226944,22,-55.533558,77.190507
2011,2,15,2,32,32,152,-53.226944,25,-55.533558,77.190523
2011,2,15,2,32,33,152,-53.226944,24,-55.533558,77.190528
2011,2,15,2,32,36,152,-53.226944,26,-55.533558,77.190544
2011,2,15,2,32,45,152,-55.226944,17,-55.533558,77.190592
2011,2,15,2,32,47,152,-53.226944,26,-55.533558,77.190602
2011,2,15,2,33,6,153,-53.226944,24,-55.283572,77.190703
2011,2,15,2,33,8,153,-55.226944,20,-55.283572,77.190713
2011,2,15,2,33,14,153,-55.226944,20,-55.283572,77.190745
2011,2,15,2,33,19,153,-53.226944,27,-55.283572,77.190771
2011,2,15,2,33,20,153,-53.226944,24,-55.283572,77.190777
2011,2,15,2,33,20,153,-53.226944,25,-55.283572,77.190777
2011,2,15,2,33,29,153,-53.226944,24,-55.283572,77.190824
2011,2,15,2,33,30,153,-53.226944,25,-55.283572,77.190829
2011,2,15,2,33,32,153,-53.226944,26,-55.283572,77.190840
2011,2,15,2,33,38,153,-54.226944,18,-55.283572,77.190872
2011,2,15,2,33,40,153,-54.226944,21,-55.283572,77.190882
2011,2,15,2,33,40,153,-54.226944,22,-55.283572,77.190882
2011,2,15,2,33,44,153,-53.226944,26,-55.283572,77.190903
2011,2,15,2,33,46,153,-54.226944,23,-55.283572,77.190914
2011,2,15,2,33,48,153,-53.226944,26,-55.283572,77.190924
2011,2,15,2,33,50,153,-55.226944,19,-55.283572,77.190935
2011,2,15,2,33,54,153,-53.226944,26,-55.283572,77.190956
2011,2,15,2,33,55,153,-54.226944,21,-55.283572,77.190961
2011,2,15,2,33,57,153,-54.226944,26,-55.283572,77.190972
2011,2,15,2,34,0,154,-54.226944,21,-55.033587,77.190988
2011,2,15,2,34,4,154,-53.226944,27,-55.033587,77.191009
2011,2,15,2,34,7,154,-54.226944,22,-55.033587,77.191025
2011,2,15,2,34,8,154,-54.226944,22,-55.033587,77.191030
2011,2,15,2,34,11,154,-54.226944,22,-55.033587,77.191046
2011,2,15,2,34,12,154,-53.226944,26,-55.033587,77.191051
2011,2,15,2,34,14,154,-53.226944,26,-55.033587,77.191062
2011,2,15,2,34,16,154,-54.226944,22,-55.033587,77.191072
2011,2,15,2,34,16,154,-53.226944,27,-55.033587,77.191072
2011,2,15,2,34,18,154,-53.226944,24,-55.033587,77.191083
2011,2,15,2,34,22,154,-54.226944,28,-55.033587,77.191104
2011,2,15,2,34,24,154,-54.226944,21,-55.033587,77.191114
2011,2,15,2,34,31,154,-53.226944,26,-55.033587,77.191151
2011,2,15,2,34,34,154,-55.226944,17,-55.033587,77.191167
2011,2,15,2,34,36,154,-53.226944,25,-55.033587,77.191177
2011,2,15,2,34,39,154,-53.226944,24,-55.033587,77.191193
2011,2,15,2,34,44,154,-53.226944,25,-55.033587,77.191220
2011,2,15,2,34,45,154,-53.226944,23,-55.033587,77.191225
2011,2,15,2,34,46,154,-54.226944,19,-55.033587,77.191230
2011,2,15,2,34,49,154,-53.226944,21,-55.033587,77.191246
2011,2,15,2,34,51,154,-54.226944,23,-55.033587,77.191257
2011,2,15,2,34,52,154,-53.226944,25,-55.033587,77.191262
2011,2,15,2,35,0,155,-54.226944,22,-54.783602,77.191304
2011,2,15,2,35,7,155,-54.226944,21,-54.783602,77.191341
2011,2,15,2,35,9,155,-53.226944,24,-54.783602,77.191351
2011,2,15,2,35,9,155,-53.226944,26,-54.783602,77.191351
2011,2,15,2,35,11,155,-53.226944,26,-54.783602,77.191362
2011,2,15,2,35,23,155,-54.226944,21,-54.783602,77.191425
2011,2,15,2,35,24,155,-53.226944,27,-54.783602,77.191430
2011,2,15,2,35,25,155,-53.226944,22,-54.783602,77.191436
2011,2,15,2,35,31,155,-53.226944,24,-54.783602,77.191467
2011,2,15,2,35,37,155,-54.226944,20,-54.783602,77.191499
2011,2,15,2,35,50,155,-53.226944,24,-54.783602,77.191567
2011,2,15,2,35,53,155,-53.226944,23,-54.783602,77.191583
2011,2,15,2,35,54,155,-53.226944,24,-54.783602,77.191588
2011,2,15,2,35,58,155,-54.226944,21,-54.783602,77.191609
2011,2,15,2,35,59,155,-53.226944,24,-54.783602,77.191614
2011,2,15,2,36,2,156,-55.226944,16,-54.533617,77.191630
2011,2,15,2,36,17,156,-53.226944,23,-54.533617,77.191709
2011,2,15,2,36,18,156,-53.226944,24,-54.533617,77.191714
2011,2,15,2,36,19,156,-54.226944,19,-54.533617,77.191720
2011,2,15,2,36,42,156,-52.226944,26,-54.533617,77.191841
2011,2,15,2,36,44,156,-52.226944,26,-54.533617,77.191851
2011,2,15,2,36,50,156,-52.226944,26,-54.533617,77.191883
2011,2,15,2,36,55,156,-53.226944,23,-54.533617,77.191909
2011,2,15,2,37,16,157,-53.226944,23,-54.283632,77.192019
2011,2,15,2,37,19,157,-54.226944,19,-54.283632,77.192035
2011,2,15,2,37,20,157,-54.226944,18,-54.283632,77.192040
2011,2,15,2,37,20,157,-52.226944,22,-54.283632,77.192040
2011,2,15,2,37,21,157,-54.226944,18,-54.283632,77.192045
2011,2,15,2,38,6,158,-53.226944,23,-54.033647,77.192282
2011,2,15,2,38,31,158,-53.226944,21,-54.033647,77.192413
2011,2,15,2,39,3,159,-54.226944,23,-53.783662,77.192580
2011,2,15,2,39,13,159,-52.226944,27,-53.783662,77.192633
2011,2,15,2,39,24,159,-52.226944,22,-53.783662,77.192690
2011,2,15,2,40,11,160,-51.226944,24,-53.533677,77.192936
2011,2,15,2,40,20,160,-52.226944,26,-53.533677,77.192983
2011,2,15,2,41,7,161,-51.226944,25,-53.283692,77.193229
2011,2,15,2,41,12,161,-51.226944,26,-53.283692,77.193255
2011,2,15,2,41,22,161,-58.226944,36,-53.283692,77.193307
2011,2,15,2,41,37,161,-51.226944,26,-53.283692,77.193386
2011,2,15,2,41,56,161,-56.226944,33,-53.283692,77.193485
2011,2,15,2,42,2,162,-50.226944,24,-53.033708,77.193516
2011,2,15,2,42,25,162,-50.226944,26,-53.033708,77.193636
2011,2,15,2,43,15,163,-50.226944,27,-52.783723,77.193897
2011,2,15,2,43,25,163,-51.226944,26,-52.783723,77.193949
2011,2,15,2,43,25,163,-45.226944,15,-52.783723,77.193949
2011,2,15,2,43,29,163,-50.226944,26,-52.783723,77.193970
2011,2,15,2,43,31,163,179.773056,-50,-52.783723,77.193980
2011,2,15,2,43,31,163,-50.226944,26,-52.783723,77.193980
2011,2,15,2,43,34,163,-51.226944,24,-52.783723,77.193996
2011,2,15,2,43,42,163,-51.226944,24,-52.783723,77.194037
2011,2,15,2,43,50,163,-50.226944,27,-52.783723,77.194079
2011,2,15,2,43,57,163,-50.226944,26,-52.783723,77.194115
2011,2,15,2,44,0,164,-51.226944,23,-52.533739,77.194131
2011,2,15,2,44,21,164,-51.226944,24,-52.533739,77.194240
2011,2,15,2,44,27,164,-50.226944,26,-52.533739,77.194271
2011,2,15,2,44,31,164,-51.226944,24,-52.533739,77.194292
2011,2,15,2,44,45,164,-50.226944,24,-52.533739,77.194365
2011,2,15,2,44,47,164,-50.226944,26,-52.533739,77.194375
2011,2,15,2,44,52,164,-51.226944,24,-52.533739,77.194401
2011,2,15,2,44,54,164,-51.226944,20,-52.533739,77.194412
2011,2,15,2,44,59,164,-51.226944,24,-52.533739,77.194438
2011,2,15,2,44,59,164,-50.226944,26,-52.533739,77.194438
2011,2,15,2,45,7,165,-50.226944,25,-52.283754,77.194479
2011,2,15,2,45,15,165,-50.226944,25,-52.283754,77.194521
2011,2,15,2,45,20,165,-50.226944,27,-52.283754,77.194547
2011,2,15,2,45,23,165,-50.226944,25,-52.283754,77.194562
2011,2,15,2,45,25,165,-51.226944,22,-52.283754,77.194573
2011,2,15,2,45,25,165,-51.226944,24,-52.283754,77.194573
2011,2,15,2,45,28,165,-50.226944,26,-52.283754,77.194588
2011,2,15,2,45,33,165,-51.226944,24,-52.283754,77.194614
2011,2,15,2,45,33,165,-50.226944,26,-52.283754,77.194614
2011,2,15,2,45,37,165,-50.226944,24,-52.283754,77.194635
2011,2,15,2,45,50,165,-49.226944,28,-52.283754,77.194702
2011,2,15,2,45,51,165,-51.226944,22,-52.283754,77.194708
2011,2,15,2,45,52,165,-51.226944,20,-52.283754,77.194713
2011,2,15,2,45,53,165,-50.226944,24,-52.283754,77.194718
2011,2,15,2,45,57,165,-52.226944,18,-52.283754,77.194739
2011,2,15,2,46,6,166,-51.226944,20,-52.033770,77.194785
2011,2,15,2,46,8,166,-50.226944,24,-52.033770,77.194796
2011,2,15,2,46,9,166,-50.226944,23,-52.033770,77.194801
2011,2,15,2,46,18,166,-51.226944,27,-52.033770,77.194848
2011,2,15,2,46,33,166,-50.226944,24,-52.033770,77.194925
2011,2,15,2,46,39,166,-50.226944,25,-52.033770,77.194957
2011,2,15,2,46,53,166,-50.226944,22,-52.033770,77.195029
2011,2,15,2,47,9,167,-50.226944,26,-51.783785,77.195112
2011,2,15,2,47,14,167,-50.226944,24,-51.783785,77.195138
2011,2,15,2,47,18,167,-50.226944,22,-51.783785,77.195159
2011,2,15,2,47,20,167,-50.226944,24,-51.783785,77.195169
2011,2,15,2,47,24,167,-55.226944,35,-51.783785,77.195190
2011,2,15,2,47,25,167,-51.226944,22,-51.783785,77.195195
2011,2,15,2,47,38,167,-50.226944,25,-51.783785,77.195262
2011,2,15,2,47,50,167,-50.226944,24,-51.783785,77.195324
2011,2,15,2,48,0,168,-51.226944,20,-51.533801,77.195376
2011,2,15,2,48,30,168,-50.226944,22,-51.533801,77.195531
2011,2,15,2,48,33,168,-50.226944,23,-51.533801,77.195547
2011,2,15,2,49,23,169,-50.226944,26,-51.283817,77.195805
2011,2,15,2,49,31,169,-49.226944,24,-51.283817,77.195846
2011,2,15,2,49,48,169,-50.226944,24,-51.283817,77.195934
2011,2,15,2,50,20,170,-49.226944,26,-51.033833,77.196099
2011,2,15,2,51,0,171,-49.226944,26,-50.783849,77.196305
2011,2,15,2,51,2,171,-50.226944,23,-50.783849,77.196316
2011,2,15,2,51,7,171,-49.226944,25,-50.783849,77.196341
2011,2,15,2,51,27,171,-49.226944,23,-50.783849,77.196444
2011,2,15,2,51,28,171,-48.226944,26,-50.783849,77.196450
2011,2,15,2,51,46,171,-49.226944,24,-50.783849,77.196542
2011,2,15,2,51,56,171,-50.226944,23,-50.783849,77.196594
2011,2,15,2,53,28,173,-49.226944,20,-50.283881,77.197066
2011,2,15,2,53,51,173,-49.226944,25,-50.283881,77.197184
2011,2,15,2,53,54,173,-50.226944,18,-50.283881,77.197200
2011,2,15,2,53,57,173,-48.226944,24,-50.283881,77.197215
2011,2,15,2,54,0,174,-49.226944,24,-50.033897,77.197231
2011,2,15,2,54,7,174,-48.226944,23,-50.033897,77.197266
2011,2,15,2,54,34,174,-48.226944,24,-50.033897,77.197405
2011,2,15,2,54,45,174,-48.226944,24,-50.033897,77.197461
2011,2,15,2,54,52,174,-47.226944,28,-50.033897,77.197497
2011,2,15,2,55,26,175,-48.226944,24,-49.783913,77.197671
2011,2,15,2,55,50,175,-48.226944,22,-49.783913,77.197794
2011,2,15,2,56,2,176,-49.226944,21,-49.533930,77.197855
2011,2,15,2,56,32,176,-47.226944,24,-49.533930,77.198009
2011,2,15,2,56,38,176,-48.226944,20,-49.533930,77.198039
2011,2,15,2,56,54,176,-50.226944,28,-49.533930,77.198121
2011,2,15,2,57,3,177,-48.226944,22,-49.283946,77.198167
